collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2020-09-04-US-SF-2,Mi8,1283278195000,37.5717660683,-122.3983317133,198.39,781.00,1.80,0.00,31.18,141.30
2020-09-04-US-SF-2,Mi8,1283278196000,37.5715481417,-122.3981124367,198.47,782.00,1.80,0.00,30.92,141.20
2020-09-04-US-SF-2,Mi8,1283278197000,37.5713310433,-122.3978950800,198.56,783.00,1.80,0.00,30.66,141.70
2020-09-04-US-SF-2,Mi8,1283278198000,37.5711146833,-122.3976823750,198.66,784.00,1.80,0.00,30.40,142.00
2020-09-04-US-SF-2,Mi8,1283278199000,37.5708998800,-122.3974709750,198.74,785.00,1.80,0.00,30.15,142.00
2020-09-04-US-SF-2,Mi8,1283278200000,37.5706856500,-122.3972613033,198.83,786.00,3.10,0.00,30.09,142.00
2020-09-04-US-SF-2,Mi8,1283278201000,37.5704730383,-122.3970515917,198.89,787.00,2.30,0.00,29.94,141.70
2020-09-04-US-SF-2,Mi8,1283278202000,37.5702611750,-122.3968407533,198.97,788.00,3.60,0.00,29.99,141.60
2020-09-04-US-SF-2,Mi8,1283278203000,37.5700484817,-122.3966301617,199.04,789.00,3.60,0.00,30.15,141.80
2020-09-04-US-SF-2,Mi8,1283278204000,37.5698351500,-122.3964199550,199.16,790.00,3.60,0.00,30.04,141.90
2020-09-04-US-SF-2,Mi8,1283278205000,37.5696227500,-122.3962106183,199.33,791.00,2.40,0.00,29.89,141.80
2020-09-04-US-SF-2,Mi8,1283278206000,37.5694121417,-122.3960014733,199.68,792.00,2.40,0.00,29.63,141.50
2020-09-04-US-SF-2,Mi8,1283278207000,37.5692042583,-122.3957934900,200.20,793.00,2.00,0.00,29.43,141.30
2020-09-04-US-SF-2,Mi8,1283278208000,37.5689980450,-122.3955856133,200.91,794.00,2.00,0.00,29.32,141.10
2020-09-04-US-SF-2,Mi8,1283278209000,37.5687930367,-122.3953796367,201.84,795.00,1.90,0.00,29.01,141.80
2020-09-04-US-SF-2,Mi8,1283278210000,37.5685886600,-122.3951767583,202.81,796.00,1.90,0.00,28.81,141.50
2020-09-04-US-SF-2,Mi8,1283278211000,37.5683877883,-122.3949707900,203.67,797.00,1.50,0.00,28.76,139.90
2020-09-04-US-SF-2,Mi8,1283278212000,37.5681919483,-122.3947561917,204.40,798.00,1.90,0.00,28.96,137.80
2020-09-04-US-SF-2,Mi8,1283278213000,37.5680020550,-122.3945292183,205.13,799.00,3.10,0.00,29.22,134.90
2020-09-04-US-SF-2,Mi8,1283278214000,37.5678212150,-122.3942896883,205.83,800.00,6.00,0.00,29.12,132.40
2020-09-04-US-SF-2,Mi8,1283278215000,37.5676467467,-122.3940418117,206.56,801.00,6.00,0.00,29.32,130.70
2020-09-04-US-SF-2,Mi8,1283278216000,37.5674775433,-122.3937861100,207.25,802.00,6.00,0.00,29.37,128.80
2020-09-04-US-SF-2,Mi8,1283278217000,37.5673152417,-122.3935239700,207.94,803.00,4.50,0.00,29.27,126.50
2020-09-04-US-SF-2,Mi8,1283278218000,37.5671642600,-122.3932534600,208.72,804.00,4.50,0.00,29.12,123.60
2020-09-04-US-SF-2,Mi8,1283278219000,37.5670235983,-122.3929754367,209.44,805.00,1.60,0.00,29.12,121.50
2020-09-04-US-SF-2,Mi8,1283278220000,37.5668893850,-122.3926914183,210.14,806.00,1.30,0.00,29.17,119.90
2020-09-04-US-SF-2,Mi8,1283278221000,37.5667611417,-122.3924021217,210.86,807.00,1.60,0.00,29.37,118.10
2020-09-04-US-SF-2,Mi8,1283278222000,37.5666394233,-122.3921055367,211.61,808.00,1.60,0.00,29.58,116.40
2020-09-04-US-SF-2,Mi8,1283278223000,37.5665249300,-122.3918019283,212.36,809.00,2.20,0.00,29.73,113.90
2020-09-04-US-SF-2,Mi8,1283278224000,37.5664216117,-122.3914904033,212.96,810.00,2.20,0.00,29.89,111.70
2020-09-04-US-SF-2,Mi8,1283278225000,37.5663229500,-122.3911745100,213.52,811.00,2.20,0.00,30.04,111.30
2020-09-04-US-SF-2,Mi8,1283278226000,37.5662190083,-122.3908597533,214.14,812.00,2.20,0.00,30.15,113.40
2020-09-04-US-SF-2,Mi8,1283278227000,37.5661091533,-122.3905480667,214.72,813.00,2.20,0.00,30.04,113.80
2020-09-04-US-SF-2,Mi8,1283278228000,37.5659993117,-122.3902383767,215.28,814.00,2.20,0.00,29.89,113.90
2020-09-04-US-SF-2,Mi8,1283278229000,37.5658904367,-122.3899296617,215.85,815.00,2.20,0.00,29.84,113.60
2020-09-04-US-SF-2,Mi8,1283278230000,37.5657760783,-122.3896246133,216.58,816.00,2.20,0.00,29.79,116.60
2020-09-04-US-SF-2,Mi8,1283278231000,37.5656491483,-122.3893275050,217.35,817.00,1.70,0.00,29.89,119.90
2020-09-04-US-SF-2,Mi8,1283278232000,37.5655081300,-122.3890385200,218.12,818.00,1.40,0.00,30.09,122.80
2020-09-04-US-SF-2,Mi8,1283278233000,37.5653562300,-122.3887566883,218.90,819.00,1.40,0.00,30.20,125.60
2020-09-04-US-SF-2,Mi8,1283278234000,37.5651906367,-122.3884843550,219.61,820.00,1.60,0.00,30.46,128.80
2020-09-04-US-SF-2,Mi8,1283278235000,37.5650131583,-122.3882205467,220.27,821.00,2.20,0.00,30.56,131.50
2020-09-04-US-SF-2,Mi8,1283278236000,37.5648255667,-122.3879667683,220.85,822.00,2.60,0.00,30.71,133.90
2020-09-04-US-SF-2,Mi8,1283278237000,37.5646284467,-122.3877204450,221.36,823.00,1.60,0.00,31.02,136.70
2020-09-04-US-SF-2,Mi8,1283278238000,37.5644172750,-122.3874883967,221.87,824.00,1.70,0.00,31.33,140.40
2020-09-04-US-SF-2,Mi8,1283278239000,37.5641967500,-122.3872663800,222.42,825.00,2.60,0.00,31.43,142.10
2020-09-04-US-SF-2,Mi8,1283278240000,37.5639719933,-122.3870486767,222.68,826.00,4.60,0.00,31.54,142.30
2020-09-04-US-SF-2,Mi8,1283278241000,37.5637475933,-122.3868281233,222.86,827.00,1.90,0.00,31.79,141.40
2020-09-04-US-SF-2,Mi8,1283278242000,37.5635221750,-122.3866025150,223.01,828.00,1.90,0.00,32.20,141.40
2020-09-04-US-SF-2,Mi8,1283278243000,37.5632935917,-122.3863740217,223.15,829.00,2.10,0.00,32.51,141.40
2020-09-04-US-SF-2,Mi8,1283278244000,37.5630640733,-122.3861441967,223.31,830.00,2.50,0.00,32.72,141.30
2020-09-04-US-SF-2,Mi8,1283278245000,37.5628326400,-122.3859118750,223.46,831.00,2.30,0.00,33.03,141.20
2020-09-04-US-SF-2,Mi8,1283278246000,37.5626002167,-122.3856777233,223.62,832.00,2.30,0.00,33.18,141.10
2020-09-04-US-SF-2,Mi8,1283278247000,37.5623663633,-122.3854402900,223.78,833.00,2.30,0.00,33.59,140.90
2020-09-04-US-SF-2,Mi8,1283278248000,37.5621303667,-122.3852009633,223.93,834.00,2.70,0.00,33.75,141.20
2020-09-04-US-SF-2,Mi8,1283278249000,37.5618919567,-122.3849610233,224.09,835.00,1.40,0.00,34.11,141.30
2020-09-04-US-SF-2,Mi8,1283278250000,37.5616511850,-122.3847193383,224.24,836.00,1.30,0.00,34.26,141.30
2020-09-04-US-SF-2,Mi8,1283278251000,37.5614092333,-122.3844765433,224.40,837.00,1.40,0.00,34.47,141.20
2020-09-04-US-SF-2,Mi8,1283278252000,37.5611663750,-122.3842322333,224.57,838.00,1.40,0.00,34.62,141.20
2020-09-04-US-SF-2,Mi8,1283278253000,37.5609221550,-122.3839869933,224.74,839.00,1.30,0.00,34.72,141.50
2020-09-04-US-SF-2,Mi8,1283278254000,37.5606765183,-122.3837438350,225.04,840.00,1.30,0.00,34.67,141.90
2020-09-04-US-SF-2,Mi8,1283278255000,37.5604305717,-122.3835027167,225.62,841.00,1.30,0.00,34.52,141.90
2020-09-04-US-SF-2,Mi8,1283278256000,37.5601882933,-122.3832629500,226.47,842.00,1.30,0.00,33.90,141.50
2020-09-04-US-SF-2,Mi8,1283278257000,37.5599519567,-122.3830260533,227.57,843.00,1.30,0.00,33.28,141.10
2020-09-04-US-SF-2,Mi8,1283278258000,37.5597200450,-122.3827917133,228.85,844.00,1.30,0.00,32.77,141.30
2020-09-04-US-SF-2,Mi8,1283278259000,37.5594908983,-122.3825637700,230.12,845.00,1.50,0.00,32.15,141.90
2020-09-04-US-SF-2,Mi8,1283278260000,37.5592648000,-122.3823422867,231.34,846.00,1.90,0.00,31.48,142.00
2020-09-04-US-SF-2,Mi8,1283278261000,37.5590433183,-122.3821259267,232.44,847.00,1.90,0.00,30.82,142.10
2020-09-04-US-SF-2,Mi8,1283278262000,37.5588248200,-122.3819160717,233.66,848.00,2.60,0.00,30.25,143.30
2020-09-04-US-SF-2,Mi8,1283278263000,37.5586057700,-122.3817182917,234.85,849.00,3.60,0.00,29.68,145.10
2020-09-04-US-SF-2,Mi8,1283278264000,37.5583854550,-122.3815328417,235.96,850.00,3.60,0.00,29.27,147.10
2020-09-04-US-SF-2,Mi8,1283278265000,37.5581627083,-122.3813572417,236.94,851.00,2.60,0.00,29.22,148.50
2020-09-04-US-SF-2,Mi8,1283278266000,37.5579364867,-122.3811873200,237.80,852.00,2.60,0.00,29.32,149.50
2020-09-04-US-SF-2,Mi8,1283278267000,37.5577073100,-122.3810216550,238.59,853.00,1.30,0.00,29.43,150.40
2020-09-04-US-SF-2,Mi8,1283278268000,37.5574743283,-122.3808596800,239.31,854.00,1.30,0.00,29.63,151.50
2020-09-04-US-SF-2,Mi8,1283278269000,37.5572368233,-122.3807009333,239.85,855.00,1.30,0.00,30.04,152.40
2020-09-04-US-SF-2,Mi8,1283278270000,37.5569943900,-122.3805437633,240.28,856.00,1.30,0.00,30.46,152.80
2020-09-04-US-SF-2,Mi8,1283278271000,37.5567492250,-122.3803853600,240.54,857.00,1.40,0.00,30.76,152.40
2020-09-04-US-SF-2,Mi8,1283278272000,37.5565021083,-122.3802222933,240.72,858.00,1.40,0.00,31.07,152.00
2020-09-04-US-SF-2,Mi8,1283278273000,37.5562545100,-122.3800568733,240.76,859.00,1.30,0.00,31.28,151.90
2020-09-04-US-SF-2,Mi8,1283278274000,37.5560037467,-122.3798894383,240.66,860.00,1.30,0.00,31.84,152.00
2020-09-04-US-SF-2,Mi8,1283278275000,37.5557489867,-122.3797197400,240.43,861.00,1.30,0.00,32.15,152.00
2020-09-04-US-SF-2,Mi8,1283278276000,37.5554909450,-122.3795485650,240.06,862.00,1.30,0.00,32.67,152.20
2020-09-04-US-SF-2,Mi8,1283278277000,37.5552285400,-122.3793750800,239.63,863.00,1.40,0.00,33.13,152.20
2020-09-04-US-SF-2,Mi8,1283278278000,37.5549626683,-122.3791998800,239.40,864.00,2.00,0.00,33.49,152.40
2020-09-04-US-SF-2,Mi8,1283278279000,37.5546944233,-122.3790242167,239.44,865.00,1.80,0.00,33.64,152.30
2020-09-04-US-SF-2,Mi8,1283278280000,37.5544265583,-122.3788470983,239.71,866.00,1.30,0.00,33.54,152.10
2020-09-04-US-SF-2,Mi8,1283278281000,37.5541593000,-122.3786701450,240.24,867.00,1.30,0.00,33.59,152.10
2020-09-04-US-SF-2,Mi8,1283278282000,37.5538920117,-122.3784923233,241.06,868.00,1.30,0.00,33.54,152.00
2020-09-04-US-SF-2,Mi8,1283278283000,37.5536264900,-122.3783150817,242.14,869.00,1.40,0.00,33.13,152.00
2020-09-04-US-SF-2,Mi8,1283278284000,37.5533662617,-122.3781360500,243.25,870.00,1.40,0.00,32.87,150.30
2020-09-04-US-SF-2,Mi8,1283278285000,37.5531100233,-122.3779486667,244.18,871.00,1.30,0.00,32.98,149.30
2020-09-04-US-SF-2,Mi8,1283278286000,37.5528523583,-122.3777544400,244.96,872.00,1.30,0.00,33.75,148.70
2020-09-04-US-SF-2,Mi8,1283278287000,37.5525914367,-122.3775524683,245.62,873.00,1.30,0.00,34.16,147.80
2020-09-04-US-SF-2,Mi8,1283278288000,37.5523315050,-122.3773431600,246.14,874.00,1.30,0.00,34.47,146.60
2020-09-04-US-SF-2,Mi8,1283278289000,37.5520717567,-122.3771231450,246.53,875.00,1.20,0.00,35.09,145.30
2020-09-04-US-SF-2,Mi8,1283278290000,37.5518123983,-122.3768925367,246.76,876.00,1.20,0.00,35.45,144.00
2020-09-04-US-SF-2,Mi8,1283278291000,37.5515530850,-122.3766533383,246.78,877.00,1.40,0.00,35.96,143.20
2020-09-04-US-SF-2,Mi8,1283278292000,37.5512923750,-122.3764067650,246.60,878.00,1.90,0.00,36.47,142.80
2020-09-04-US-SF-2,Mi8,1283278293000,37.5510265883,-122.3761580833,246.31,879.00,1.90,0.00,37.14,143.50
2020-09-04-US-SF-2,Mi8,1283278294000,37.5507549817,-122.3759079367,245.88,880.00,1.90,0.00,37.55,143.70
2020-09-04-US-SF-2,Mi8,1283278295000,37.5504817450,-122.3756571050,245.26,881.00,1.90,0.00,37.50,144.00
2020-09-04-US-SF-2,Mi8,1283278296000,37.5502074983,-122.3754101050,244.47,882.00,5.80,0.00,37.55,144.80
2020-09-04-US-SF-2,Mi8,1283278297000,37.5499291300,-122.3751637400,243.48,883.00,2.30,0.00,38.07,144.80
2020-09-04-US-SF-2,Mi8,1283278298000,37.5496461350,-122.3749129833,242.30,884.00,2.30,0.00,38.74,144.60
2020-09-04-US-SF-2,Mi8,1283278299000,37.5493600300,-122.3746580883,240.93,885.00,2.30,0.00,39.15,144.60
2020-09-04-US-SF-2,Mi8,1283278300000,37.5490705783,-122.3743997833,239.51,886.00,2.30,0.00,39.72,144.50
2020-09-04-US-SF-2,Mi8,1283278301000,37.5487768433,-122.3741375750,237.98,887.00,1.70,0.00,40.28,144.50
2020-09-04-US-SF-2,Mi8,1283278302000,37.5484801633,-122.3738712617,236.53,888.00,1.70,0.00,40.59,144.20
2020-09-04-US-SF-2,Mi8,1283278303000,37.5481830917,-122.3736016100,235.02,889.00,1.00,0.00,40.74,143.80
2020-09-04-US-SF-2,Mi8,1283278304000,37.5478863833,-122.3733288650,233.55,890.00,1.00,0.00,40.85,143.70
2020-09-04-US-SF-2,Mi8,1283278305000,37.5475888633,-122.3730553117,232.07,891.00,1.80,0.00,41.00,143.70
2020-09-04-US-SF-2,Mi8,1283278306000,37.5472904217,-122.3727808700,230.65,892.00,6.30,0.00,41.10,143.60
2020-09-04-US-SF-2,Mi8,1283278307000,37.5469916250,-122.3725055000,229.13,893.00,12.90,0.00,41.21,143.60
2020-09-04-US-SF-2,Mi8,1283278308000,37.5466924467,-122.3722291483,227.73,894.00,12.70,0.00,41.26,143.40
2020-09-04-US-SF-2,Mi8,1283278309000,37.5463940217,-122.3719511700,226.37,895.00,1.50,0.00,41.21,143.40
2020-09-04-US-SF-2,Mi8,1283278310000,37.5460958150,-122.3716736683,225.12,896.00,1.40,0.00,41.16,143.40
2020-09-04-US-SF-2,Mi8,1283278311000,37.5457984017,-122.3713962767,223.91,897.00,1.20,0.00,41.05,143.30
2020-09-04-US-SF-2,Mi8,1283278312000,37.5455024650,-122.3711196817,222.72,898.00,1.20,0.00,40.80,143.30
2020-09-04-US-SF-2,Mi8,1283278313000,37.5452080400,-122.3708452133,221.52,899.00,0.90,0.00,40.59,143.40
2020-09-04-US-SF-2,Mi8,1283278314000,37.5449143833,-122.3705733833,220.35,900.00,0.90,0.00,40.38,143.70
2020-09-04-US-SF-2,Mi8,1283278315000,37.5446214250,-122.3703043333,219.21,901.00,0.90,0.00,40.18,143.80
2020-09-04-US-SF-2,Mi8,1283278316000,37.5443301400,-122.3700363233,218.06,902.00,0.90,0.00,39.97,143.60
2020-09-04-US-SF-2,Mi8,1283278317000,37.5440409433,-122.3697679183,216.98,903.00,0.90,0.00,39.87,143.40
2020-09-04-US-SF-2,Mi8,1283278318000,37.5437532050,-122.3694992633,216.08,904.00,0.90,0.00,39.72,143.10
2020-09-04-US-SF-2,Mi8,1283278319000,37.5434681433,-122.3692312017,215.29,905.00,1.00,0.00,39.30,143.10
2020-09-04-US-SF-2,Mi8,1283278320000,37.5431860733,-122.3689656267,214.54,906.00,1.00,0.00,38.94,143.10
2020-09-04-US-SF-2,Mi8,1283278321000,37.5429059350,-122.3687042200,213.81,907.00,1.30,0.00,38.58,143.70
2020-09-04-US-SF-2,Mi8,1283278322000,37.5426261033,-122.3684489467,213.09,908.00,1.30,0.00,38.22,144.20
2020-09-04-US-SF-2,Mi8,1283278323000,37.5423472800,-122.3681983867,212.36,909.00,1.20,0.00,37.86,144.50
2020-09-04-US-SF-2,Mi8,1283278324000,37.5420694733,-122.3679529000,211.64,910.00,1.60,0.00,37.55,145.40
2020-09-04-US-SF-2,Mi8,1283278325000,37.5417900833,-122.3677171183,210.93,911.00,1.30,0.00,37.19,146.90
2020-09-04-US-SF-2,Mi8,1283278326000,37.5415090417,-122.3674908300,210.22,912.00,1.30,0.00,36.94,147.80
2020-09-04-US-SF-2,Mi8,1283278327000,37.5412263783,-122.3672726033,209.51,913.00,1.40,0.00,36.73,149.00
2020-09-04-US-SF-2,Mi8,1283278328000,37.5409421467,-122.3670605317,208.81,914.00,1.40,0.00,36.68,149.50
2020-09-04-US-SF-2,Mi8,1283278329000,37.5406564183,-122.3668528117,208.13,915.00,1.20,0.00,36.63,150.40
2020-09-04-US-SF-2,Mi8,1283278330000,37.5403686333,-122.3666506483,207.42,916.00,1.20,0.00,36.58,151.00
2020-09-04-US-SF-2,Mi8,1283278331000,37.5400802583,-122.3664513217,206.64,917.00,0.90,0.00,36.53,151.50
2020-09-04-US-SF-2,Mi8,1283278332000,37.5397902117,-122.3662563733,205.74,918.00,0.90,0.00,36.53,152.10
2020-09-04-US-SF-2,Mi8,1283278333000,37.5394986717,-122.3660638150,204.69,919.00,0.90,0.00,36.58,152.10
2020-09-04-US-SF-2,Mi8,1283278334000,37.5392074450,-122.3658688417,203.54,920.00,0.90,0.00,36.68,151.60
2020-09-04-US-SF-2,Mi8,1283278335000,37.5389166717,-122.3656709350,202.22,921.00,1.30,0.00,36.78,151.20
2020-09-04-US-SF-2,Mi8,1283278336000,37.5386260033,-122.3654702650,200.81,922.00,1.50,0.00,36.89,151.00
2020-09-04-US-SF-2,Mi8,1283278337000,37.5383348400,-122.3652674533,199.34,923.00,1.50,0.00,37.04,150.90
2020-09-04-US-SF-2,Mi8,1283278338000,37.5380423817,-122.3650642367,197.83,924.00,1.50,0.00,37.14,151.10
2020-09-04-US-SF-2,Mi8,1283278339000,37.5377478350,-122.3648627433,196.34,925.00,1.00,0.00,37.30,151.60
2020-09-04-US-SF-2,Mi8,1283278340000,37.5374513683,-122.3646631950,194.84,926.00,1.20,0.00,37.40,151.80
2020-09-04-US-SF-2,Mi8,1283278341000,37.5371540300,-122.3644638867,193.37,927.00,1.40,0.00,37.45,151.80
2020-09-04-US-SF-2,Mi8,1283278342000,37.5368566883,-122.3642643383,191.85,928.00,1.40,0.00,37.40,151.70
2020-09-04-US-SF-2,Mi8,1283278343000,37.5365594900,-122.3640647250,190.35,929.00,1.40,0.00,37.40,151.80
2020-09-04-US-SF-2,Mi8,1283278344000,37.5362624567,-122.3638650517,188.85,930.00,1.40,0.00,37.35,151.60
2020-09-04-US-SF-2,Mi8,1283278345000,37.5359669417,-122.3636634300,187.36,931.00,1.20,0.00,37.30,151.30
2020-09-04-US-SF-2,Mi8,1283278346000,37.5356722883,-122.3634619767,185.87,932.00,1.00,0.00,37.19,151.40
2020-09-04-US-SF-2,Mi8,1283278347000,37.5353781767,-122.3632620550,184.40,933.00,1.00,0.00,37.04,151.60
2020-09-04-US-SF-2,Mi8,1283278348000,37.5350842517,-122.3630644733,182.92,934.00,1.00,0.00,36.94,151.90
2020-09-04-US-SF-2,Mi8,1283278349000,37.5347904283,-122.3628692950,181.37,935.00,1.20,0.00,36.83,152.20
2020-09-04-US-SF-2,Mi8,1283278350000,37.5344952533,-122.3626806733,179.89,936.00,1.20,0.00,36.73,154.00
2020-09-04-US-SF-2,Mi8,1283278351000,37.5341961067,-122.3625051750,178.41,937.00,1.20,0.00,36.63,155.70
2020-09-04-US-SF-2,Mi8,1283278352000,37.5338950667,-122.3623377933,176.94,938.00,1.20,0.00,36.47,156.40
2020-09-04-US-SF-2,Mi8,1283278353000,37.5335925400,-122.3621789767,175.57,939.00,1.20,0.00,36.32,158.50
2020-09-04-US-SF-2,Mi8,1283278354000,37.5332872217,-122.3620341200,174.30,940.00,1.20,0.00,36.17,160.10
2020-09-04-US-SF-2,Mi8,1283278355000,37.5329799383,-122.3618989667,173.18,941.00,1.20,0.00,36.11,161.00
2020-09-04-US-SF-2,Mi8,1283278356000,37.5326722650,-122.3617682267,172.12,942.00,1.20,0.00,35.96,161.40
2020-09-04-US-SF-2,Mi8,1283278357000,37.5323655417,-122.3616401533,171.02,943.00,1.70,0.00,35.75,161.50
2020-09-04-US-SF-2,Mi8,1283278358000,37.5320611067,-122.3615124100,169.92,944.00,1.70,0.00,35.50,161.30
2020-09-04-US-SF-2,Mi8,1283278359000,37.5317592450,-122.3613838850,168.86,945.00,1.70,0.00,35.29,161.20
2020-09-04-US-SF-2,Mi8,1283278360000,37.5314590033,-122.3612562733,167.82,946.00,1.70,0.00,35.09,161.20
2020-09-04-US-SF-2,Mi8,1283278361000,37.5311605133,-122.3611294633,166.77,947.00,1.10,0.00,34.83,161.20
2020-09-04-US-SF-2,Mi8,1283278362000,37.5308641950,-122.3610034067,165.70,948.00,1.00,0.00,34.62,161.20
2020-09-04-US-SF-2,Mi8,1283278363000,37.5305702850,-122.3608777350,164.70,949.00,0.90,0.00,34.31,161.00
2020-09-04-US-SF-2,Mi8,1283278364000,37.5302793817,-122.3607511900,163.67,950.00,0.90,0.00,34.00,160.60
2020-09-04-US-SF-2,Mi8,1283278365000,37.5299910117,-122.3606239483,162.51,951.00,0.90,0.00,33.80,160.50
2020-09-04-US-SF-2,Mi8,1283278366000,37.5297042800,-122.3604982867,161.64,952.00,0.90,0.00,33.59,161.20
2020-09-04-US-SF-2,Mi8,1283278367000,37.5294181117,-122.3603772633,160.66,953.00,0.90,0.00,33.44,161.40
2020-09-04-US-SF-2,Mi8,1283278368000,37.5291331550,-122.3602581733,159.62,954.00,0.90,0.00,33.23,161.70
2020-09-04-US-SF-2,Mi8,1283278369000,37.5288493417,-122.3601410400,158.64,955.00,0.90,0.00,33.08,161.80
2020-09-04-US-SF-2,Mi8,1283278370000,37.5285674183,-122.3600234533,157.81,956.00,0.90,0.00,32.87,161.20
2020-09-04-US-SF-2,Mi8,1283278371000,37.5282881617,-122.3599038533,157.26,957.00,1.20,0.00,32.62,161.10
2020-09-04-US-SF-2,Mi8,1283278372000,37.5280113033,-122.3597854550,156.93,958.00,1.30,0.00,32.31,161.30
2020-09-04-US-SF-2,Mi8,1283278373000,37.5277374217,-122.3596689833,157.04,959.00,2.20,0.00,31.95,161.00
2020-09-04-US-SF-2,Mi8,1283278374000,37.5274667383,-122.3595479383,157.40,960.00,2.20,0.00,31.95,159.90
2020-09-04-US-SF-2,Mi8,1283278375000,37.5271966650,-122.3594194933,157.72,961.00,1.60,0.00,32.10,158.60
2020-09-04-US-SF-2,Mi8,1283278376000,37.5269294000,-122.3592816133,158.11,962.00,1.60,0.00,32.00,156.60
2020-09-04-US-SF-2,Mi8,1283278377000,37.5266682967,-122.3591301583,158.67,963.00,1.50,0.00,31.84,153.70
2020-09-04-US-SF-2,Mi8,1283278378000,37.5264138800,-122.3589658883,159.42,964.00,1.50,0.00,31.69,151.80
2020-09-04-US-SF-2,Mi8,1283278379000,37.5261656467,-122.3587917950,160.27,965.00,1.50,0.00,31.38,149.30
2020-09-04-US-SF-2,Mi8,1283278380000,37.5259280683,-122.3586033267,160.99,966.00,1.50,0.00,30.97,146.10
2020-09-04-US-SF-2,Mi8,1283278381000,37.5257004617,-122.3584051283,161.68,967.00,0.90,0.00,30.46,144.60
2020-09-04-US-SF-2,Mi8,1283278382000,37.5254793617,-122.3582062600,162.38,968.00,0.90,0.00,29.89,144.20
2020-09-04-US-SF-2,Mi8,1283278383000,37.5252620400,-122.3580107167,163.01,969.00,0.90,0.00,29.48,144.40
2020-09-04-US-SF-2,Mi8,1283278384000,37.5250464417,-122.3578176900,163.67,970.00,0.90,0.00,29.37,144.40
2020-09-04-US-SF-2,Mi8,1283278385000,37.5248302217,-122.3576247033,164.36,971.00,0.90,0.00,29.43,144.60
2020-09-04-US-SF-2,Mi8,1283278386000,37.5246140800,-122.3574337483,164.97,972.00,0.90,0.00,29.27,144.90
2020-09-04-US-SF-2,Mi8,1283278387000,37.5243987833,-122.3572447283,165.51,973.00,0.90,0.00,29.12,144.90
2020-09-04-US-SF-2,Mi8,1283278388000,37.5241831300,-122.3570576350,166.01,974.00,1.20,0.00,29.12,145.70
2020-09-04-US-SF-2,Mi8,1283278389000,37.5239634033,-122.3568761600,166.53,975.00,1.30,0.00,29.27,147.60
2020-09-04-US-SF-2,Mi8,1283278390000,37.5237370883,-122.3567042200,167.04,976.00,1.30,0.00,29.48,149.70
2020-09-04-US-SF-2,Mi8,1283278391000,37.5235040433,-122.3565398617,167.47,977.00,1.30,0.00,29.84,151.40
2020-09-04-US-SF-2,Mi8,1283278392000,37.5232652617,-122.3563829217,167.84,978.00,1.30,0.00,29.94,153.20
2020-09-04-US-SF-2,Mi8,1283278393000,37.5230221717,-122.3562356300,168.16,979.00,0.00,0.00,29.99,155.20
2020-09-04-US-SF-2,Mi8,1283278394000,37.5227743583,-122.3560978783,168.54,980.00,0.00,0.00,30.20,156.80
2020-09-04-US-SF-2,Mi8,1283278395000,37.5225222967,-122.3559661400,168.91,981.00,0.00,0.00,30.40,157.70
2020-09-04-US-SF-2,Mi8,1283278396000,37.5222681550,-122.3558360233,169.19,982.00,0.00,0.00,30.51,157.70
2020-09-04-US-SF-2,Mi8,1283278397000,37.5220133167,-122.3557049333,169.42,983.00,3.40,0.00,30.61,157.70
2020-09-04-US-SF-2,Mi8,1283278398000,37.5217568917,-122.3555737567,169.66,984.00,2.80,0.00,30.87,157.80
2020-09-04-US-SF-2,Mi8,1283278399000,37.5214984717,-122.3554413767,169.90,985.00,0.90,0.00,31.07,157.70
2020-09-04-US-SF-2,Mi8,1283278400000,37.5212386150,-122.3553073283,170.31,986.00,0.90,0.00,31.28,157.60
2020-09-04-US-SF-2,Mi8,1283278401000,37.5209774567,-122.3551713783,170.75,987.00,1.20,0.00,31.43,157.30
2020-09-04-US-SF-2,Mi8,1283278402000,37.5207152617,-122.3550322200,171.15,988.00,1.20,0.00,31.74,156.80
2020-09-04-US-SF-2,Mi8,1283278403000,37.5204517367,-122.3548878917,171.43,989.00,1.20,0.00,32.00,156.00
2020-09-04-US-SF-2,Mi8,1283278404000,37.5201893933,-122.3547374300,171.66,990.00,1.20,0.00,32.05,154.90
2020-09-04-US-SF-2,Mi8,1283278405000,37.5199288117,-122.3545796883,171.93,991.00,1.20,0.00,32.15,153.50
2020-09-04-US-SF-2,Mi8,1283278406000,37.5196706500,-122.3544137000,172.15,992.00,1.20,0.00,32.26,152.20
2020-09-04-US-SF-2,Mi8,1283278407000,37.5194138883,-122.3542417683,172.43,993.00,1.20,0.00,32.31,151.50
2020-09-04-US-SF-2,Mi8,1283278408000,37.5191594767,-122.3540646083,172.71,994.00,1.20,0.00,32.26,150.30
2020-09-04-US-SF-2,Mi8,1283278409000,37.5189079700,-122.3538802783,172.91,995.00,1.30,0.00,32.31,148.90
2020-09-04-US-SF-2,Mi8,1283278410000,37.5186608217,-122.3536884667,173.08,996.00,1.30,0.00,32.20,147.50
2020-09-04-US-SF-2,Mi8,1283278411000,37.5184174767,-122.3534893700,173.13,997.00,1.30,0.00,32.15,146.10
